[0, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 7, 'line_length_gen': 4.714285714285714, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 7, 'uniq_words_ori': 6}]
[1184, {'nbr_sylable_gen': 24, 'nbr_sylable_origin': 14, 'line_length_gen': 4.285714285714286, 'line_length_ori': 3.5, 'uniq_words_gen': 21, 'uniq_words_ori': 12}]
[1184, {'nbr_sylable_gen': 24, 'nbr_sylable_origin': 14, 'line_length_gen': 4.285714285714286, 'line_length_ori': 3.5, 'uniq_words_gen': 21, 'uniq_words_ori': 12}]
[1184, {'nbr_sylable_gen': 24, 'nbr_sylable_origin': 14, 'line_length_gen': 4.285714285714286, 'line_length_ori': 3.5, 'uniq_words_gen': 21, 'uniq_words_ori': 12}]
[1185, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 11, 'line_length_gen': 3.2, 'line_length_ori': 3.1666666666666665, 'uniq_words_gen': 10, 'uniq_words_ori': 12}]
[1185, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 11, 'line_length_gen': 3.2, 'line_length_ori': 3.1666666666666665, 'uniq_words_gen': 10, 'uniq_words_ori': 12}]
[1185, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 11, 'line_length_gen': 3.2, 'line_length_ori': 3.1666666666666665, 'uniq_words_gen': 10, 'uniq_words_ori': 12}]
[1185, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 11, 'line_length_gen': 3.2, 'line_length_ori': 3.1666666666666665, 'uniq_words_gen': 10, 'uniq_words_ori': 12}]
[1185, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 11, 'line_length_gen': 3.2, 'line_length_ori': 3.1666666666666665, 'uniq_words_gen': 10, 'uniq_words_ori': 12}]
[1185, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 11, 'line_length_gen': 3.2, 'line_length_ori': 3.1666666666666665, 'uniq_words_gen': 10, 'uniq_words_ori': 12}]
[1186, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 12, 'line_length_gen': 3.5454545454545454, 'line_length_ori': 3.5, 'uniq_words_gen': 11, 'uniq_words_ori': 10}]
[1186, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 12, 'line_length_gen': 3.5454545454545454, 'line_length_ori': 3.5, 'uniq_words_gen': 11, 'uniq_words_ori': 10}]
[1186, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 12, 'line_length_gen': 3.5454545454545454, 'line_length_ori': 3.5, 'uniq_words_gen': 11, 'uniq_words_ori': 10}]
[1186, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 12, 'line_length_gen': 3.5454545454545454, 'line_length_ori': 3.5, 'uniq_words_gen': 11, 'uniq_words_ori': 10}]
[1186, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 12, 'line_length_gen': 3.5454545454545454, 'line_length_ori': 3.5, 'uniq_words_gen': 11, 'uniq_words_ori': 10}]
[1186, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 12, 'line_length_gen': 3.5454545454545454, 'line_length_ori': 3.5, 'uniq_words_gen': 11, 'uniq_words_ori': 10}]
[1187, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 11, 'line_length_gen': 5.333333333333333, 'line_length_ori': 4.1, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[1187, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 11, 'line_length_gen': 5.333333333333333, 'line_length_ori': 4.1, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[1187, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 11, 'line_length_gen': 5.333333333333333, 'line_length_ori': 4.1, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[1187, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 11, 'line_length_gen': 5.333333333333333, 'line_length_ori': 4.1, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[1187, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 11, 'line_length_gen': 5.333333333333333, 'line_length_ori': 4.1, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[1187, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 11, 'line_length_gen': 5.333333333333333, 'line_length_ori': 4.1, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[1188, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 4.571428571428571, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[1188, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 4.571428571428571, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[1188, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 4.571428571428571, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[1188, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 4.571428571428571, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[1188, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 4.571428571428571, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[1188, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 4.571428571428571, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[1189, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 2, 'line_length_gen': 3.8, 'line_length_ori': 3.0, 'uniq_words_gen': 5, 'uniq_words_ori': 2}]
[1189, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 2, 'line_length_gen': 3.8, 'line_length_ori': 3.0, 'uniq_words_gen': 5, 'uniq_words_ori': 2}]
[1189, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 2, 'line_length_gen': 3.8, 'line_length_ori': 3.0, 'uniq_words_gen': 5, 'uniq_words_ori': 2}]
[1189, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 2, 'line_length_gen': 3.8, 'line_length_ori': 3.0, 'uniq_words_gen': 5, 'uniq_words_ori': 2}]
[1189, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 2, 'line_length_gen': 3.8, 'line_length_ori': 3.0, 'uniq_words_gen': 5, 'uniq_words_ori': 2}]
[1189, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 2, 'line_length_gen': 3.8, 'line_length_ori': 3.0, 'uniq_words_gen': 5, 'uniq_words_ori': 2}]
[1190, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.875, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[1190, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.875, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[1190, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.875, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[1190, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.875, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[1190, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.875, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[1190, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 12, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 4.875, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[1191, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 6, 'line_length_gen': 4.636363636363637, 'line_length_ori': 5.2, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[1191, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 6, 'line_length_gen': 4.636363636363637, 'line_length_ori': 5.2, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[1191, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 6, 'line_length_gen': 4.636363636363637, 'line_length_ori': 5.2, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[1191, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 6, 'line_length_gen': 4.636363636363637, 'line_length_ori': 5.2, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[1191, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 6, 'line_length_gen': 4.636363636363637, 'line_length_ori': 5.2, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[1191, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 6, 'line_length_gen': 4.636363636363637, 'line_length_ori': 5.2, 'uniq_words_gen': 11, 'uniq_words_ori': 5}]
[1192, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 3.7, 'line_length_ori': 0.0, 'uniq_words_gen': 10, 'uniq_words_ori': 1}]
[1192, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 3.7, 'line_length_ori': 0.0, 'uniq_words_gen': 10, 'uniq_words_ori': 1}]
[1192, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 3.7, 'line_length_ori': 0.0, 'uniq_words_gen': 10, 'uniq_words_ori': 1}]
[1192, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 3.7, 'line_length_ori': 0.0, 'uniq_words_gen': 10, 'uniq_words_ori': 1}]
[1192, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 3.7, 'line_length_ori': 0.0, 'uniq_words_gen': 10, 'uniq_words_ori': 1}]
[1192, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 3.7, 'line_length_ori': 0.0, 'uniq_words_gen': 10, 'uniq_words_ori': 1}]
[1193, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.2, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[1193, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.2, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[1193, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.2, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[1193, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.2, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[1193, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.2, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[1193, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 0, 'line_length_gen': 5.2, 'line_length_ori': 0.0, 'uniq_words_gen': 5, 'uniq_words_ori': 1}]
[1194, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 0, 'line_length_gen': 0.0, 'line_length_ori': 0.0, 'uniq_words_gen': 1, 'uniq_words_ori': 1}]
[1194, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 0, 'line_length_gen': 0.0, 'line_length_ori': 0.0, 'uniq_words_gen': 1, 'uniq_words_ori': 1}]
[1194, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 0, 'line_length_gen': 0.0, 'line_length_ori': 0.0, 'uniq_words_gen': 1, 'uniq_words_ori': 1}]
[1194, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 0, 'line_length_gen': 0.0, 'line_length_ori': 0.0, 'uniq_words_gen': 1, 'uniq_words_ori': 1}]
[1194, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 0, 'line_length_gen': 0.0, 'line_length_ori': 0.0, 'uniq_words_gen': 1, 'uniq_words_ori': 1}]
[1194, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 0, 'line_length_gen': 0.0, 'line_length_ori': 0.0, 'uniq_words_gen': 1, 'uniq_words_ori': 1}]
[1195, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 8, 'line_length_gen': 3.111111111111111, 'line_length_ori': 3.857142857142857, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[1195, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 8, 'line_length_gen': 3.111111111111111, 'line_length_ori': 3.857142857142857, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[1195, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 8, 'line_length_gen': 3.111111111111111, 'line_length_ori': 3.857142857142857, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[1195, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 8, 'line_length_gen': 3.111111111111111, 'line_length_ori': 3.857142857142857, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[1195, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 8, 'line_length_gen': 3.111111111111111, 'line_length_ori': 3.857142857142857, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[1195, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 8, 'line_length_gen': 3.111111111111111, 'line_length_ori': 3.857142857142857, 'uniq_words_gen': 8, 'uniq_words_ori': 7}]
[1196, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.5714285714285716, 'line_length_ori': 3.7777777777777777, 'uniq_words_gen': 7, 'uniq_words_ori': 9}]
[1196, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.5714285714285716, 'line_length_ori': 3.7777777777777777, 'uniq_words_gen': 7, 'uniq_words_ori': 9}]
[1196, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.5714285714285716, 'line_length_ori': 3.7777777777777777, 'uniq_words_gen': 7, 'uniq_words_ori': 9}]
[1196, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.5714285714285716, 'line_length_ori': 3.7777777777777777, 'uniq_words_gen': 7, 'uniq_words_ori': 9}]
[1196, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.5714285714285716, 'line_length_ori': 3.7777777777777777, 'uniq_words_gen': 7, 'uniq_words_ori': 9}]
[1196, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.5714285714285716, 'line_length_ori': 3.7777777777777777, 'uniq_words_gen': 7, 'uniq_words_ori': 9}]
[1197, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.166666666666667, 'uniq_words_gen': 1, 'uniq_words_ori': 6}]
[1197, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.166666666666667, 'uniq_words_gen': 1, 'uniq_words_ori': 6}]
[1197, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.166666666666667, 'uniq_words_gen': 1, 'uniq_words_ori': 6}]
[1197, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.166666666666667, 'uniq_words_gen': 1, 'uniq_words_ori': 6}]
[1197, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.166666666666667, 'uniq_words_gen': 1, 'uniq_words_ori': 6}]
[1197, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.166666666666667, 'uniq_words_gen': 1, 'uniq_words_ori': 6}]
[1198, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 10, 'line_length_gen': 6.4, 'line_length_ori': 3.5555555555555554, 'uniq_words_gen': 5, 'uniq_words_ori': 9}]
[1198, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 10, 'line_length_gen': 6.4, 'line_length_ori': 3.5555555555555554, 'uniq_words_gen': 5, 'uniq_words_ori': 9}]
[1198, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 10, 'line_length_gen': 6.4, 'line_length_ori': 3.5555555555555554, 'uniq_words_gen': 5, 'uniq_words_ori': 9}]
[1198, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 10, 'line_length_gen': 6.4, 'line_length_ori': 3.5555555555555554, 'uniq_words_gen': 5, 'uniq_words_ori': 9}]
[1198, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 10, 'line_length_gen': 6.4, 'line_length_ori': 3.5555555555555554, 'uniq_words_gen': 5, 'uniq_words_ori': 9}]
[1198, {'nbr_sylable_gen': 9, 'nbr_sylable_origin': 10, 'line_length_gen': 6.4, 'line_length_ori': 3.5555555555555554, 'uniq_words_gen': 5, 'uniq_words_ori': 9}]
[1199, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 8, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 2, 'uniq_words_ori': 4}]
[1199, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 8, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 2, 'uniq_words_ori': 4}]
[1199, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 8, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 2, 'uniq_words_ori': 4}]
[1199, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 8, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 2, 'uniq_words_ori': 4}]
[1199, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 8, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 2, 'uniq_words_ori': 4}]
[1199, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 8, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 2, 'uniq_words_ori': 4}]
[1200, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 3, 'uniq_words_ori': 6}]
[1200, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 3, 'uniq_words_ori': 6}]
[1200, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 3, 'uniq_words_ori': 6}]
[1200, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 3, 'uniq_words_ori': 6}]
[1200, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 3, 'uniq_words_ori': 6}]
[1200, {'nbr_sylable_gen': 3, 'nbr_sylable_origin': 6, 'line_length_gen': 5.0, 'line_length_ori': 3.6666666666666665, 'uniq_words_gen': 3, 'uniq_words_ori': 6}]
[1201, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 12, 'line_length_gen': 5.4, 'line_length_ori': 3.909090909090909, 'uniq_words_gen': 10, 'uniq_words_ori': 10}]
[1201, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 12, 'line_length_gen': 5.4, 'line_length_ori': 3.909090909090909, 'uniq_words_gen': 10, 'uniq_words_ori': 10}]
[1201, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 12, 'line_length_gen': 5.4, 'line_length_ori': 3.909090909090909, 'uniq_words_gen': 10, 'uniq_words_ori': 10}]
[1201, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 12, 'line_length_gen': 5.4, 'line_length_ori': 3.909090909090909, 'uniq_words_gen': 10, 'uniq_words_ori': 10}]
[1201, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 12, 'line_length_gen': 5.4, 'line_length_ori': 3.909090909090909, 'uniq_words_gen': 10, 'uniq_words_ori': 10}]
[1201, {'nbr_sylable_gen': 16, 'nbr_sylable_origin': 12, 'line_length_gen': 5.4, 'line_length_ori': 3.909090909090909, 'uniq_words_gen': 10, 'uniq_words_ori': 10}]
[1202, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 11, 'line_length_gen': 3.857142857142857, 'line_length_ori': 5.142857142857143, 'uniq_words_gen': 7, 'uniq_words_ori': 7}]
[1202, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 11, 'line_length_gen': 3.857142857142857, 'line_length_ori': 5.142857142857143, 'uniq_words_gen': 7, 'uniq_words_ori': 7}]
[1202, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 11, 'line_length_gen': 3.857142857142857, 'line_length_ori': 5.142857142857143, 'uniq_words_gen': 7, 'uniq_words_ori': 7}]
[1202, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 11, 'line_length_gen': 3.857142857142857, 'line_length_ori': 5.142857142857143, 'uniq_words_gen': 7, 'uniq_words_ori': 7}]
[1202, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 11, 'line_length_gen': 3.857142857142857, 'line_length_ori': 5.142857142857143, 'uniq_words_gen': 7, 'uniq_words_ori': 7}]
[1202, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 11, 'line_length_gen': 3.857142857142857, 'line_length_ori': 5.142857142857143, 'uniq_words_gen': 7, 'uniq_words_ori': 7}]
[1203, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 11, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.5, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[1203, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 11, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.5, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[1203, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 11, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.5, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[1203, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 11, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.5, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[1203, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 11, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.5, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[1203, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 11, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.5, 'uniq_words_gen': 6, 'uniq_words_ori': 10}]
[1204, {'nbr_sylable_gen': 25, 'nbr_sylable_origin': 15, 'line_length_gen': 5.285714285714286, 'line_length_ori': 4.454545454545454, 'uniq_words_gen': 14, 'uniq_words_ori': 10}]
[1204, {'nbr_sylable_gen': 25, 'nbr_sylable_origin': 15, 'line_length_gen': 5.285714285714286, 'line_length_ori': 4.454545454545454, 'uniq_words_gen': 14, 'uniq_words_ori': 10}]
[1204, {'nbr_sylable_gen': 25, 'nbr_sylable_origin': 15, 'line_length_gen': 5.285714285714286, 'line_length_ori': 4.454545454545454, 'uniq_words_gen': 14, 'uniq_words_ori': 10}]
[1204, {'nbr_sylable_gen': 25, 'nbr_sylable_origin': 15, 'line_length_gen': 5.285714285714286, 'line_length_ori': 4.454545454545454, 'uniq_words_gen': 14, 'uniq_words_ori': 10}]
[1204, {'nbr_sylable_gen': 25, 'nbr_sylable_origin': 15, 'line_length_gen': 5.285714285714286, 'line_length_ori': 4.454545454545454, 'uniq_words_gen': 14, 'uniq_words_ori': 10}]
[1204, {'nbr_sylable_gen': 25, 'nbr_sylable_origin': 15, 'line_length_gen': 5.285714285714286, 'line_length_ori': 4.454545454545454, 'uniq_words_gen': 14, 'uniq_words_ori': 10}]
[1205, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 6, 'line_length_gen': 3.6, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[1205, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 6, 'line_length_gen': 3.6, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[1205, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 6, 'line_length_gen': 3.6, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[1205, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 6, 'line_length_gen': 3.6, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[1205, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 6, 'line_length_gen': 3.6, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[1205, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 6, 'line_length_gen': 3.6, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[1206, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 10, 'line_length_gen': 3.857142857142857, 'line_length_ori': 6.75, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[1206, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 10, 'line_length_gen': 3.857142857142857, 'line_length_ori': 6.75, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[1206, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 10, 'line_length_gen': 3.857142857142857, 'line_length_ori': 6.75, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[1206, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 10, 'line_length_gen': 3.857142857142857, 'line_length_ori': 6.75, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[1206, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 10, 'line_length_gen': 3.857142857142857, 'line_length_ori': 6.75, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[1206, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 10, 'line_length_gen': 3.857142857142857, 'line_length_ori': 6.75, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[1207, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 9, 'line_length_gen': 4.363636363636363, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 11, 'uniq_words_ori': 7}]
[1207, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 9, 'line_length_gen': 4.363636363636363, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 11, 'uniq_words_ori': 7}]
[1207, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 9, 'line_length_gen': 4.363636363636363, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 11, 'uniq_words_ori': 7}]
[1207, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 9, 'line_length_gen': 4.363636363636363, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 11, 'uniq_words_ori': 7}]
[1207, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 9, 'line_length_gen': 4.363636363636363, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 11, 'uniq_words_ori': 7}]
[1207, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 9, 'line_length_gen': 4.363636363636363, 'line_length_ori': 3.7142857142857144, 'uniq_words_gen': 11, 'uniq_words_ori': 7}]
